PID,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Garage Cars,Yr Sold,SalePrice
905475520,11515,4,5,1958,1994,0,943,0,0,1,0,3,1,1,2007,80000
905476225,3869,5,6,1984,1984,283,1038,0,0,2,0,2,1,1,2007,130000
905478140,9280,5,6,1951,1951,557,1342,1,0,1,0,4,1,1,2007,125000
905478220,11100,5,6,1951,1994,1080,1480,1,0,1,0,4,1,1,2007,136500
905480090,7550,4,5,1920,1950,0,1362,0,0,2,0,4,1,1,2007,96000
905480180,9060,5,6,1957,2006,0,1340,0,0,1,0,3,1,1,2007,120000
906200230,23920,6,5,1984,1984,0,1822,0,0,2,0,4,1,2,2007,228500
906201022,10357,7,5,1990,1991,738,1442,1,0,2,0,3,1,2,2007,179900
906201023,13474,7,5,1990,1991,700,2243,1,0,2,1,4,1,3,2007,225000
906201200,10380,7,5,1986,1987,28,2730,1,0,2,1,4,1,2,2007,301000
906203140,13125,7,5,1991,1991,48,2127,1,0,2,1,4,1,3,2007,238000
906204140,11287,7,6,1989,1989,421,1982,0,0,2,1,3,1,2,2007,228500
906223040,9317,7,5,1994,2001,497,1958,1,0,2,1,3,1,2,2007,220000
906340080,9965,7,5,2007,2007,984,2696,1,0,2,1,4,1,3,2007,383970
906340090,9965,8,5,2006,2007,1150,2828,1,0,3,0,4,1,3,2007,424870
906378120,9178,8,5,2007,2007,0,1651,0,0,2,0,3,1,3,2007,250000
906378150,10481,8,5,2006,2007,0,2140,0,0,2,1,3,1,3,2007,360000
906378170,10652,7,5,2006,2007,0,1494,0,0,2,0,3,1,3,2007,279500
906380010,11175,7,5,2007,2007,0,1316,0,0,2,0,3,1,2,2007,200141
906380040,10235,8,5,2007,2007,0,1651,0,0,2,0,3,1,3,2007,246500
906380070,9588,8,5,2007,2007,0,2574,0,0,2,1,3,1,3,2007,276000
906380120,8814,7,5,2005,2007,925,1274,1,0,2,0,3,1,2,2007,203000
906380140,11103,7,5,2006,2006,0,1456,0,0,2,1,3,1,2,2007,155835
906380160,8556,7,5,2006,2006,0,1240,0,0,2,0,2,1,3,2007,194000
906380200,6762,7,5,2007,2007,664,1208,1,0,2,0,2,1,2,2007,195400
906382020,11750,7,5,2005,2006,20,1546,0,0,2,0,3,1,3,2007,217000
906382060,8760,8,5,2006,2006,36,1500,0,0,2,0,3,1,2,2007,212999
906392080,7242,7,5,2005,2006,0,1270,0,0,2,0,2,1,2,2007,175900
906394020,9316,7,5,2005,2006,0,1795,0,0,2,1,3,1,2,2007,191000
906394050,9317,6,5,2006,2006,24,1314,0,0,2,0,3,1,2,2007,176432
906402070,14364,7,5,1988,1989,1065,2062,1,0,2,1,3,1,2,2007,277000
906403060,8883,7,5,1988,1988,608,1873,1,0,2,1,3,1,2,2007,207000
906426060,159000,6,7,1958,2006,697,2144,0,1,2,0,4,1,2,2007,277000
906426195,53107,6,5,1992,1992,985,1953,1,0,2,1,3,1,2,2007,240000
906475110,12205,6,8,1966,2007,568,2087,0,0,2,1,5,1,2,2007,187500
906475170,20064,8,6,1976,1976,51,1743,2,0,0,1,0,1,2,2007,279000
907125040,14217,5,5,1994,1994,550,1022,0,1,1,0,3,1,2,2007,139500
907125120,8775,5,5,1994,1994,495,990,0,0,1,0,3,1,1,2007,126000
907130060,11249,6,5,1995,1995,334,1200,1,0,2,0,3,1,2,2007,177500
907131060,10021,6,6,1997,2006,539,1308,1,0,2,1,3,1,2,2007,175000
907131120,9531,6,5,1998,1998,706,1796,1,0,2,1,3,1,2,2007,211000
907135050,8428,5,7,1994,1994,420,990,1,0,1,0,3,1,1,2007,146000
907135080,16561,5,5,1996,1996,549,1097,1,0,1,1,3,1,1,2007,147900
907180040,9337,6,5,1997,1997,648,1786,1,0,2,1,3,1,2,2007,204750
907187040,10820,7,5,1999,1999,342,1873,0,0,2,1,3,1,2,2007,235500
907187060,12352,7,5,1998,1999,638,1753,1,0,2,1,3,1,2,2007,217000
907192020,9543,7,5,2001,2001,0,1690,0,0,2,1,3,1,2,2007,190550
907192040,8826,7,5,2000,2000,841,1842,1,0,2,1,3,1,2,2007,217500
907192120,10665,7,5,2003,2003,1013,1479,1,0,2,0,3,1,2,2007,226000
907192150,11317,7,5,2003,2003,0,1668,0,0,2,1,3,1,2,2007,180000
907200130,11800,5,5,1974,1974,663,894,0,0,1,0,3,1,2,2007,131000
907200190,8660,5,5,1976,1976,502,1025,0,0,2,0,3,1,2,2007,153500
907200250,9720,5,7,1977,1977,755,1009,0,0,2,0,3,1,2,2007,160000
907200270,8982,5,5,1977,1977,539,1040,0,0,1,1,3,1,2,2007,134900
907202100,16300,5,4,1977,1977,60,907,1,0,1,0,3,1,1,2007,130000
907202220,9675,5,6,1975,1975,330,879,0,0,1,0,3,1,2,2007,120000
907203060,7700,5,5,1972,1972,138,882,1,0,1,0,3,1,2,2007,112500
907203110,10356,5,6,1975,1975,716,969,0,0,1,1,3,1,2,2007,122000
907227060,7200,5,5,1972,2000,671,864,1,0,1,0,3,1,2,2007,127000
907227100,7200,4,8,1972,2006,385,875,0,0,1,0,3,1,2,2007,117000
907250050,10386,8,5,2004,2005,1464,2000,1,0,2,0,3,1,3,2007,305900
907252020,9375,8,5,2002,2002,0,2169,0,0,2,1,3,1,2,2007,228500
907252190,11354,7,5,2000,2000,1412,1673,1,0,2,0,3,1,2,2007,270000
907260040,8749,7,5,2002,2002,0,1459,0,0,2,0,3,1,2,2007,192000
907260050,8749,7,5,2003,2003,654,1932,1,0,2,1,3,1,2,2007,213000
907262020,8158,7,5,2002,2002,0,1729,0,0,2,1,3,1,2,2007,200000
907270040,16226,8,5,1998,1999,281,2452,0,0,2,1,4,1,2,2007,267000
907275080,11927,8,5,1994,1995,408,1592,0,0,2,0,3,1,2,2007,228000
907275150,12728,8,5,2001,2001,1198,2439,1,0,2,1,4,1,2,2007,275000
907280090,15295,7,5,1996,2002,762,1992,1,0,2,1,3,1,2,2007,211000
907280100,11248,9,5,2002,2002,1059,1668,1,0,2,0,3,1,3,2007,285000
907285040,10000,8,5,1995,1996,1079,2090,1,0,2,1,3,1,2,2007,240000
907290140,4435,6,5,2003,2003,659,848,1,0,1,0,1,1,2,2007,131500
907295040,17227,8,5,1999,2000,915,1341,1,0,1,1,1,1,2,2007,246900
907401060,8200,7,5,2003,2004,0,1928,0,0,2,1,4,1,2,2007,219500
907405130,8450,7,5,2003,2003,699,1337,1,0,2,0,3,1,2,2007,185000
907410020,8145,7,5,2007,2007,0,1476,0,0,2,1,3,1,2,2007,179400
907410050,9245,7,5,2006,2006,0,1797,0,0,2,1,3,1,2,2007,213500
907414060,8500,7,5,2004,2004,0,1422,0,0,2,0,3,1,2,2007,179600
907414070,8769,7,5,2005,2005,709,1190,1,0,2,0,2,1,2,2007,173500
907420050,8334,6,5,2006,2007,0,1330,0,0,2,0,3,1,2,2007,167840
907420060,8333,7,5,2006,2006,0,1491,0,0,2,1,3,1,2,2007,168675
907420110,9045,5,5,2005,2005,0,1536,0,0,2,1,3,1,2,2007,167000
908102100,9170,5,7,1965,1965,698,1214,1,0,1,0,2,1,2,2007,140000
908102160,9825,5,5,1967,1967,936,936,1,0,1,0,2,1,1,2007,118500
908103090,8308,4,6,1963,1963,132,1088,0,0,1,0,2,1,2,2007,110000
908127040,10921,4,5,1965,1965,520,960,1,0,1,0,3,1,1,2007,94750
908127060,16287,5,6,1925,1950,130,1351,1,0,1,0,3,1,2,2007,122000
908127070,8240,6,6,1960,1960,0,1179,0,0,1,0,2,1,2,2007,110000
908152060,6285,6,6,1976,1976,504,1044,1,0,1,0,3,1,2,2007,133500
908152070,7917,6,7,1976,1976,751,1113,1,0,1,1,3,1,1,2007,148000
908152180,9555,5,6,1979,1979,0,2233,0,0,2,1,5,2,2,2007,141000
908152260,8536,5,5,2006,2007,0,1125,0,0,1,1,2,1,2,2007,155000
908152280,7024,5,5,2005,2006,980,1090,1,0,1,1,2,1,2,2007,157000
908152290,7023,5,5,2005,2006,611,1408,1,0,2,1,3,1,2,2007,171500
908154195,39290,10,5,2008,2009,4010,5095,1,1,2,1,2,1,3,2007,183850
908154205,40094,10,5,2007,2008,2260,4676,1,0,3,1,3,1,3,2007,184750
908186050,3675,6,5,2005,2005,467,1072,1,0,1,0,2,1,2,2007,140000
908204090,6400,5,7,1959,2000,77,960,1,0,1,0,2,1,1,2007,131750
908225240,10215,4,5,1954,1954,492,948,0,0,1,0,3,1,1,2007,111000
908228010,10042,6,8,1920,1995,144,865,1,0,1,0,2,1,1,2007,108500
908250100,9450,4,5,1954,1954,552,894,0,0,1,0,3,1,2,2007,110000
908275090,11767,4,7,1910,2000,0,1346,0,0,1,1,2,1,1,2007,112000
908275200,8172,4,5,1955,1955,544,768,0,0,1,0,2,1,1,2007,125000
908275240,8172,4,5,1955,1955,682,864,1,0,1,0,3,1,2,2007,79275
908276230,8190,4,6,1954,1954,732,948,1,0,1,0,3,1,1,2007,119000
909250150,10592,6,7,1923,1996,0,1502,0,0,1,1,3,1,1,2007,165000
909250160,10594,5,5,1926,1950,0,789,0,0,1,0,2,1,1,2007,96500
909251030,7223,5,5,1926,1950,319,1422,0,0,1,0,3,1,1,2007,136500
909251040,6821,6,7,1921,2005,113,1298,0,0,2,0,2,1,1,2007,146500
909252010,7200,5,7,1937,1950,569,1768,1,0,1,1,3,1,1,2007,175000
909252150,4000,7,8,1930,1995,246,1098,1,0,1,0,2,1,1,2007,148500
909252170,6720,6,7,1921,1950,0,1436,0,0,1,0,3,1,1,2007,141500
909254090,7642,7,8,1918,1998,0,1426,0,0,1,1,3,1,1,2007,189950
909254100,7155,6,8,1926,1991,0,1461,0,0,1,0,3,1,1,2007,135000
909254130,7128,7,5,1941,1950,364,1646,0,0,2,0,4,1,1,2007,164000
909254140,4280,5,6,1913,2002,365,694,0,0,1,0,2,1,1,2007,90350
909254150,5362,5,6,1910,2003,0,1250,0,0,2,0,3,1,2,2007,139000
909256120,6305,5,7,1938,1950,0,954,0,0,1,0,2,1,1,2007,119750
909275020,7136,6,6,1946,1950,484,1958,0,0,2,0,4,2,2,2007,145000
909275030,6270,5,6,1949,1950,284,2002,0,0,2,0,4,2,3,2007,145000
909275110,7230,7,7,1927,1992,0,1718,0,0,2,1,4,1,2,2007,238000
909275160,13108,5,5,1951,1951,0,1226,0,0,1,1,2,1,2,2007,153500
909275310,22420,6,6,1918,1950,1128,2624,1,0,2,1,4,1,3,2007,239000
909276160,12168,8,6,1934,1998,428,3194,0,0,2,1,4,1,2,2007,359100
909276210,7810,4,6,1930,2003,189,1755,0,0,2,0,4,1,1,2007,188000
909279080,11275,6,7,1932,1950,297,1991,0,0,1,1,3,1,2,2007,220000
909281020,6221,5,5,1941,1950,533,1355,0,0,2,0,3,1,2,2007,140000
909281130,10570,8,8,1932,1994,297,2727,0,0,2,1,3,1,2,2007,315000
909282020,7259,6,8,1945,2002,774,2320,1,0,2,1,3,1,1,2007,259500
909425140,14442,6,7,1957,2004,1186,1839,1,0,2,0,3,1,2,2007,257500
909425270,13125,7,6,1940,1984,410,1740,0,0,1,1,3,1,1,2007,219500
909428120,21000,6,5,1953,1953,35,2259,1,0,2,0,3,1,2,2007,217000
909428180,25485,6,4,1960,1960,540,1560,0,0,1,1,3,1,2,2007,201000
909428340,21579,6,6,1968,1968,813,1488,0,1,2,0,3,1,2,2007,215000
909451130,1782,6,6,1980,1980,330,1045,0,0,1,0,2,1,2,2007,123900
909452102,17871,4,5,1995,1996,0,1680,0,0,2,0,4,1,2,2007,170000
909455060,3907,8,5,1988,1988,577,1020,1,0,1,0,1,1,2,2007,200000
909475050,20693,7,5,1971,1971,434,1696,0,0,2,0,3,1,2,2007,198000
909475070,32668,6,3,1957,1975,1219,2515,1,0,3,0,4,2,2,2007,200624
909475230,18044,8,5,1986,1986,0,2726,0,0,2,1,2,1,2,2007,315000
910200110,7000,6,7,1940,1950,375,1215,0,0,1,0,3,1,2,2007,141000
910201020,5000,5,6,1941,1950,116,803,0,0,1,0,2,1,2,2007,87000
910201110,6060,4,5,1939,1950,0,1123,0,0,1,0,3,1,1,2007,100000
910201180,9060,5,6,1923,1999,548,1828,0,0,2,0,3,1,0,2007,150909
910202030,3672,5,7,1922,1950,0,816,0,0,1,0,2,1,1,2007,75200
910203290,8263,6,5,1920,1950,0,1012,0,0,1,0,2,1,1,2007,118400
910204090,8967,5,2,1920,1950,0,1077,0,0,1,0,2,1,1,2007,67000
910205130,13710,5,5,1950,1950,420,1558,0,0,1,1,4,1,1,2007,152000
910206010,11067,2,4,1939,1950,0,845,0,0,1,0,1,1,1,2007,68104
911128010,6565,4,6,1957,1980,967,1073,1,0,1,0,3,1,2,2007,140000
911128020,6060,5,9,1930,2007,737,1001,0,0,1,0,2,1,1,2007,124900
911370450,5568,8,5,2006,2007,1573,1625,1,1,2,0,2,1,2,2007,375000
911370460,4750,8,5,2006,2007,1573,1625,1,1,2,0,2,1,2,2007,235000
914452090,12150,6,6,1979,1979,1001,1299,1,0,2,0,2,1,2,2007,183500
914452120,7540,6,6,1978,1978,773,912,1,0,1,0,2,1,2,2007,156000
914452190,9187,6,5,1983,1983,336,1080,0,0,1,1,3,1,2,2007,134000
914460020,10000,5,5,2002,2002,585,1392,0,0,2,0,3,1,3,2007,215000
914460110,12864,7,5,2002,2002,1392,1409,1,0,1,1,1,1,2,2007,245000
914476330,9928,7,5,1991,1992,1239,1478,1,0,2,0,3,1,2,2007,210000
914478020,8750,7,6,1975,1975,224,918,0,1,1,0,3,0,1,2007,148000
914478100,8410,6,6,1974,1974,924,1026,1,0,1,0,2,1,2,2007,143000
916226090,4054,7,6,1987,1987,949,1501,1,0,2,0,2,1,2,2007,244000
916253320,9763,7,5,1998,1998,1102,1502,1,0,1,1,1,1,1,2007,330000
916326040,16905,5,6,1959,1959,967,1328,0,1,1,1,2,1,1,2007,170000
916326090,19958,6,8,1958,1995,0,2279,0,0,2,1,4,1,2,2007,257000
916384050,8368,7,5,2006,2007,0,1689,0,0,2,0,3,1,2,2007,231713
916384070,8298,8,5,2006,2007,583,1564,0,0,2,0,2,1,2,2007,267300
916384080,9037,8,5,2006,2006,428,1484,0,0,2,0,2,1,2,2007,265900
916384150,10991,8,5,2007,2007,0,1571,0,0,2,0,3,1,3,2007,239000
916386170,10656,8,5,2006,2007,0,1646,0,0,2,0,3,1,3,2007,248900
916403040,10331,7,7,1985,1985,215,1240,0,1,2,0,3,1,2,2007,174000
916403290,13758,7,5,1990,1991,902,1717,0,0,2,1,3,1,2,2007,187500
916455010,9303,6,5,1996,1997,742,1756,1,0,2,1,3,1,2,2007,204000
916455050,6718,8,5,2001,2001,250,1312,0,0,2,0,2,1,2,2007,180500
916455110,9590,7,5,2003,2003,786,1146,1,0,2,0,3,1,2,2007,187500
916455150,11305,8,5,2002,2002,1329,1922,1,0,2,0,2,1,3,2007,282000
916460020,7777,6,5,1996,1996,0,1491,0,0,2,0,3,1,2,2007,178000
916475020,14536,8,5,2002,2003,1300,1629,1,0,2,0,3,1,3,2007,270000
916477060,11800,7,5,2003,2004,766,2486,1,0,3,1,5,1,2,2007,279900
917425190,35133,5,4,1963,1963,1159,1572,1,0,1,1,3,1,3,2007,186700
921126010,15306,8,5,2006,2007,80,1776,1,0,2,0,3,1,3,2007,283463
921128030,12633,10,5,2006,2007,0,1824,0,0,2,0,3,1,3,2007,392000
921205070,12665,8,5,2005,2006,0,2482,0,0,2,1,4,1,3,2007,281213
923202220,43500,3,5,1953,1953,0,2034,0,0,1,0,2,1,4,2007,130000
923203010,6710,6,5,1996,1997,16,936,2,0,0,1,0,1,2,2007,140000
923204050,25286,4,5,1963,1963,633,1040,1,0,1,0,3,1,2,2007,132250
923204140,25000,5,4,1967,1967,0,1632,0,0,2,0,4,2,2,2007,143000
923205025,32463,4,4,1961,1975,1159,1622,1,0,1,0,3,1,4,2007,168000
923225040,4224,5,7,1976,1976,840,1060,1,0,1,0,3,1,2,2007,129900
923225050,4224,5,5,1976,1976,874,1142,1,0,1,1,3,1,2,2007,134000
923226300,1504,4,4,1972,1972,252,1092,0,0,1,1,3,1,1,2007,85500
923228200,1533,4,5,1970,1970,503,992,1,0,1,0,2,1,1,2007,106500
923228250,2001,4,5,1970,1970,0,1092,0,0,1,1,3,1,1,2007,75000
923228390,1890,4,3,1976,1976,0,1092,0,0,1,1,3,1,1,2007,75190
923229010,11333,6,5,1976,1976,539,1062,1,0,1,0,3,1,2,2007,146800
923229040,9129,5,5,1977,1977,923,1008,1,0,1,0,1,1,2,2007,153500
923229100,15957,6,6,1977,1977,1148,1356,2,0,2,0,3,1,2,2007,188000
923229140,33983,5,6,1977,1994,1112,1676,1,0,1,1,3,1,2,2007,196000
923230010,8286,5,7,1977,1977,531,1432,1,0,1,1,3,1,2,2007,157000
923230180,7244,5,7,1970,1970,619,768,1,0,1,0,2,1,2,2007,129500
923251160,27697,4,3,1961,1961,811,1608,0,0,1,0,3,1,1,2007,80000
923252080,7599,4,6,1982,2006,565,845,1,0,1,0,2,1,2,2007,129500
923275010,11000,5,6,1976,2003,1090,1178,1,0,1,1,3,1,2,2007,135000
923275200,8314,5,7,1982,1982,546,816,0,0,1,0,2,1,1,2007,124500
923276180,11625,5,7,1983,1983,596,816,1,0,1,0,2,1,1,2007,139000
923425030,10447,5,6,1984,1984,516,887,0,1,1,0,3,1,1,2007,124500
526302030,11027,6,5,1954,1954,468,1293,1,0,2,0,2,1,2,2006,149900
526302040,10533,6,6,1956,1956,773,1024,1,0,1,0,2,1,1,2006,157500
526302120,11765,5,5,1957,1957,1127,1797,0,0,1,1,3,1,3,2006,169000
526303060,39384,6,6,1957,1957,1110,1390,1,0,1,1,1,1,2,2006,252000
526354020,11727,7,6,1969,1969,0,1851,0,0,2,0,3,1,2,2006,192100
527105060,8238,6,5,1997,1998,700,1525,1,0,2,1,3,1,2,2006,183500
527106010,13006,7,5,1997,1997,0,2236,0,0,2,1,4,1,2,2006,222000
527107020,13041,6,5,1995,1995,0,1671,0,0,2,1,3,1,2,2006,170000
527107030,13031,6,5,1995,1996,592,1498,0,0,2,1,3,1,2,2006,187500
527107120,9783,6,5,1996,1996,0,1776,0,0,2,1,3,1,2,2006,202000
527107240,11207,6,5,1997,1997,714,1511,1,0,2,1,3,1,2,2006,185000
527108010,19378,7,5,2005,2006,57,2462,1,0,2,1,4,1,2,2006,320000
527108020,14859,7,5,2006,2006,0,1670,0,0,2,0,3,1,3,2006,240000
527108030,13128,8,5,2005,2005,0,2064,0,0,2,1,4,1,2,2006,250000
527108040,10463,8,5,2005,2005,0,1801,0,0,2,1,3,1,3,2006,239900
527108060,13751,7,5,2005,2006,60,2212,1,0,2,1,3,1,3,2006,309000
527108090,23257,7,5,2006,2006,0,2021,0,0,2,1,3,1,2,2006,274725
527146135,13108,8,5,1994,1994,0,2687,0,0,2,1,4,1,2,2006,270000
527158020,8076,6,6,1993,1994,705,1169,0,1,2,0,3,1,2,2006,183500
527163020,7685,6,5,1993,1994,518,1501,0,0,2,1,3,1,2,2006,165600
527166030,9084,7,5,1998,1998,0,1632,0,0,2,1,3,1,2,2006,176500
527182020,3701,8,5,1987,1987,0,1204,0,0,2,0,2,1,2,2006,130000
527190050,5306,7,7,1987,1987,495,1767,1,0,2,0,2,1,2,2006,239000
527190220,6563,8,5,1985,1985,1148,1742,1,0,2,0,2,1,2,2006,275000
527210030,16023,9,5,2005,2006,1218,2798,1,0,3,1,3,1,3,2006,457347
527210040,18062,10,5,2006,2006,0,3390,0,0,3,1,5,1,3,2006,545224
527210050,12292,9,5,2006,2006,205,2473,0,0,2,1,4,1,3,2006,356383
527212030,16056,9,5,2005,2006,240,2868,0,0,3,1,4,1,3,2006,556581
527212040,12438,8,5,2006,2006,0,2576,0,0,2,1,4,1,3,2006,361919
527214060,16052,10,5,2006,2006,1206,2698,1,0,2,1,4,1,3,2006,535000
527216010,15922,9,5,2005,2006,0,2795,0,0,3,1,4,1,3,2006,401179
527216050,13682,10,5,2006,2006,0,2945,0,0,3,1,3,1,3,2006,438780
527226010,14762,5,6,1948,1950,0,2320,0,0,2,0,2,1,2,2006,169000
527250040,34650,5,5,1955,1955,1056,1056,1,0,1,0,3,1,2,2006,145000
527252090,8147,9,5,2005,2005,1191,1714,1,0,2,0,2,1,2,2006,318000
527254070,11302,8,5,2005,2006,1422,1826,1,0,2,0,3,1,3,2006,319000
527256120,18261,9,5,2005,2005,1416,2000,1,0,2,1,3,1,3,2006,470000
527301010,14145,7,7,1984,1998,213,1621,1,0,2,0,3,1,2,2006,202500
527302080,13837,7,5,1988,1988,1002,2183,0,0,2,1,4,1,3,2006,229000
527325160,16659,7,7,1977,1994,795,2263,1,0,2,1,3,1,2,2006,235000
527327080,18800,6,5,1976,1976,712,1574,1,0,2,1,3,1,2,2006,190000
527328010,10464,6,6,1980,1980,850,1102,1,0,1,0,2,1,2,2006,169000
527354040,10400,7,5,1988,1988,929,1872,0,1,2,0,3,1,2,2006,241500
527355060,10530,7,5,1978,1978,0,1857,0,0,2,1,4,1,2,2006,188900
527355280,10240,6,6,1980,1980,625,1686,1,0,2,0,3,1,2,2006,207500
527356020,16692,7,5,1978,1978,790,2784,1,0,3,1,5,1,2,2006,250000
527356060,11475,6,6,1975,1975,550,1552,1,0,2,1,3,1,2,2006,179900
527358090,9927,7,5,1976,1976,1005,1083,1,0,1,0,2,1,2,2006,172000
527365010,9512,7,5,2005,2006,788,2318,1,0,2,1,3,1,2,2006,294323
527375160,10530,6,6,1975,2000,548,1875,0,0,3,0,3,1,2,2006,184500
527376090,10140,5,6,1975,1975,788,1074,1,0,1,1,3,1,2,2006,153500
527376110,10140,7,5,1976,1976,194,1664,0,0,2,1,4,1,2,2006,162900
527377030,10140,6,6,1974,1999,663,1309,1,0,1,1,3,1,2,2006,181000
527378010,10000,6,6,1974,1974,755,1103,0,0,2,0,3,1,2,2006,155000
527402210,15870,5,5,1969,1969,75,1096,1,0,1,0,3,1,1,2006,138800
527402380,9353,4,5,1970,1970,0,864,0,0,1,0,3,1,1,2006,116050
527404180,7200,4,4,1971,1971,20,874,0,1,1,0,3,1,2,2006,97500
527427210,8773,6,5,2002,2002,951,1419,1,0,2,0,2,1,2,2006,190000
527450010,2760,6,5,1973,1973,0,1092,0,0,1,1,3,1,2,2006,105500
527450080,2160,5,6,1973,1973,402,1365,0,0,1,1,3,1,2,2006,125500
527450210,1953,6,5,1973,1973,309,987,0,0,1,1,2,1,1,2006,83000
527450460,1890,6,7,1972,1972,282,1030,0,0,1,1,3,1,1,2006,116000
527451380,1680,6,7,1972,1972,317,1218,0,1,1,1,3,1,1,2006,118000
527451450,1680,6,5,1972,1972,276,948,0,0,1,1,2,1,1,2006,89000
527451460,1680,6,5,1972,1972,382,1092,0,0,1,1,3,1,1,2006,108000
527451520,1680,6,5,1972,1972,0,987,0,0,1,1,2,1,1,2006,94500
527452070,4043,6,5,1975,1975,727,1069,0,1,2,0,2,1,2,2006,146300
527452290,7514,5,7,1967,1975,373,1387,1,0,1,0,3,1,1,2006,145000
527452310,7838,5,5,1967,1967,769,900,1,0,1,0,3,1,1,2006,123000
527453070,2280,7,7,1976,1976,120,1055,1,0,2,0,2,1,1,2006,137500
527455100,2179,6,5,1976,1976,70,1456,0,0,2,1,3,1,2,2006,144000
528102010,16737,9,5,2004,2005,1447,1980,1,0,2,0,3,1,3,2006,315000
528102080,16387,9,5,2006,2006,1369,2589,1,0,2,1,4,1,3,2006,412083
528106010,16259,9,5,2006,2006,0,2596,0,0,3,1,4,1,3,2006,342643
528106120,16163,8,5,2004,2004,0,1618,0,0,2,0,2,1,3,2006,252000
528110050,13891,10,5,2006,2006,1386,2076,1,0,2,1,2,1,3,2006,465000
528112010,12228,7,5,2006,2006,0,1740,0,0,2,0,4,1,3,2006,293000
528114010,14780,9,5,2005,2005,1505,1868,1,0,2,0,2,1,3,2006,415000
528116030,16033,9,5,2004,2005,1261,1850,1,0,2,0,3,1,3,2006,326000
528118010,14215,8,5,2005,2006,0,2376,0,0,3,1,4,1,3,2006,325300
528118020,13418,8,5,2004,2005,0,2452,0,0,3,1,4,1,3,2006,309000
528118110,13975,9,5,2005,2006,0,2206,0,0,2,1,4,1,3,2006,300000
528120110,10240,8,5,2005,2005,0,2098,0,0,2,1,3,1,3,2006,275500
528120140,9942,9,5,2005,2006,1290,2091,1,0,2,1,3,1,2,2006,338500
528138030,11924,9,5,2005,2006,998,2324,1,0,3,0,4,1,3,2006,345000
528142010,12867,8,5,2005,2006,0,2253,0,0,2,1,3,1,2,2006,344133
528142060,10672,8,5,2006,2006,0,2389,0,0,2,1,4,1,3,2006,298236
528142070,11643,8,5,2005,2006,880,2358,1,0,2,1,4,1,3,2006,329900
528142110,12378,9,5,2003,2004,1274,1944,1,0,2,0,3,1,3,2006,360000
528144030,11065,8,5,2006,2006,0,1970,0,0,2,1,3,1,3,2006,281000
528150080,13758,9,5,2005,2006,1232,1792,1,0,2,0,2,1,3,2006,372397
528150090,14828,9,5,2004,2005,1383,1780,1,0,2,0,2,1,3,2006,378000
528164040,11846,9,5,2003,2004,1567,1792,1,0,2,0,2,1,3,2006,374000
528170040,20431,9,5,2005,2006,1410,2728,1,0,2,1,4,1,3,2006,437154
528172020,10927,8,5,2005,2005,546,1904,1,0,2,1,3,1,2,2006,275000
528172150,13215,8,5,2004,2004,994,1914,1,0,2,1,3,1,3,2006,279000
528174080,7052,7,5,2005,2005,659,1364,1,0,2,0,2,1,2,2006,185850
528180080,5911,9,5,2005,2005,472,1565,1,0,2,0,2,1,2,2006,282500
528181030,6955,7,5,2005,2006,0,1368,0,0,2,0,2,1,2,2006,202500
528181040,6792,7,5,2005,2006,0,1368,0,0,2,0,2,1,2,2006,202665
528186100,7740,9,5,2006,2006,1023,1686,1,0,2,0,1,1,3,2006,332200
528186110,6373,9,5,2006,2006,415,1666,1,0,2,0,2,1,2,2006,310090
528188040,3136,7,5,2003,2003,0,1405,0,0,2,0,2,1,2,2006,171750
528218030,10237,6,5,2005,2006,28,1316,0,0,2,0,3,1,2,2006,169990
528218060,10237,6,5,2005,2006,0,1456,0,0,2,1,3,1,2,2006,170440
528218080,10237,7,5,2006,2006,0,1492,0,0,2,1,3,1,2,2006,169985
528218130,17104,7,5,2006,2006,554,1496,1,0,2,1,3,1,2,2006,179665
528218140,14054,7,5,2006,2006,0,1863,0,0,2,1,4,1,3,2006,219210
528221010,11660,6,5,2006,2006,0,1326,0,0,2,0,3,1,2,2006,174190
528221100,15578,6,5,2006,2006,0,1456,0,0,2,1,3,1,2,2006,172785
528222010,11631,8,5,2004,2005,0,2373,0,0,2,1,4,1,3,2006,258000
528222020,9073,7,5,2006,2006,0,1492,0,0,2,1,3,1,2,2006,185101
528228280,3087,7,5,2006,2006,453,1364,1,0,2,0,2,1,2,2006,210250
528228325,3196,7,5,2003,2004,0,1557,0,0,2,0,2,1,2,2006,234000
528228340,3196,8,5,2003,2003,0,1456,0,0,2,0,2,1,2,2006,215000
528228360,2938,7,5,2002,2002,1038,1511,1,0,2,0,2,1,2,2006,246990
528228415,3072,7,5,2004,2004,0,1414,0,0,2,0,2,1,2,2006,178740
528228430,3072,7,5,2004,2004,1059,1548,1,0,2,0,2,1,2,2006,225000
528228545,3010,7,5,2005,2006,16,1248,0,0,2,0,2,1,2,2006,167240
528228550,3010,7,5,2005,2006,16,1142,0,0,2,0,2,1,2,2006,156820
528228565,3013,7,5,2005,2005,16,1506,0,0,2,0,2,1,2,2006,213490
528228575,3982,8,5,2006,2006,1154,1567,1,0,2,0,1,1,3,2006,264561
